transaction_id,item_description,transaction_type,merchant
45643,withdrawal Online Service,withdrawal,Online Service
45644,transfer Shell,transfer,Shell
45645,withdrawal Starbucks,withdrawal,Starbucks
45646,purchase Local Store,purchase,Local Store
45647,transfer Shell,transfer,Shell
45648,purchase Netflix,purchase,Netflix
45649,withdrawal Local Store,withdrawal,Local Store
45650,transfer Netflix,transfer,Netflix
45651,transfer Shell,transfer,Shell
45652,withdrawal Online Service,withdrawal,Online Service
45653,transfer Amazon,transfer,Amazon
45654,transfer Shell,transfer,Shell
45655,transfer Starbucks,transfer,Starbucks
45656,transfer Amazon,transfer,Amazon
45657,withdrawal Starbucks,withdrawal,Starbucks
45658,transfer Shell,transfer,Shell
45659,transfer Starbucks,transfer,Starbucks
45660,purchase Local Store,purchase,Local Store
45661,purchase Shell,purchase,Shell
45662,transfer Local Store,transfer,Local Store
45663,purchase Online Service,purchase,Online Service
45664,purchase Online Service,purchase,Online Service
45665,purchase Walmart,purchase,Walmart
45666,purchase Starbucks,purchase,Starbucks
45667,withdrawal Netflix,withdrawal,Netflix
45668,purchase Amazon,purchase,Amazon
45669,purchase Shell,purchase,Shell
45670,withdrawal Amazon,withdrawal,Amazon
45671,purchase Starbucks,purchase,Starbucks
45672,purchase Walmart,purchase,Walmart
45673,transfer Amazon,transfer,Amazon
45674,withdrawal Amazon,withdrawal,Amazon
45675,purchase Amazon,purchase,Amazon
45676,purchase Online Service,purchase,Online Service
45677,purchase Starbucks,purchase,Starbucks
45678,withdrawal Starbucks,withdrawal,Starbucks
45679,purchase Starbucks,purchase,Starbucks
45680,transfer Shell,transfer,Shell
45681,transfer Walmart,transfer,Walmart
45682,purchase Shell,purchase,Shell
45683,transfer Netflix,transfer,Netflix
45684,purchase Online Service,purchase,Online Service
45685,purchase Local Store,purchase,Local Store
45686,purchase Shell,purchase,Shell
45687,withdrawal Netflix,withdrawal,Netflix
45688,purchase Starbucks,purchase,Starbucks
45689,purchase Amazon,purchase,Amazon
45690,transfer Online Service,transfer,Online Service
45691,purchase Starbucks,purchase,Starbucks
45692,purchase Netflix,purchase,Netflix
45693,purchase Walmart,purchase,Walmart
45694,withdrawal Shell,withdrawal,Shell
45695,purchase Shell,purchase,Shell
45696,withdrawal Amazon,withdrawal,Amazon
45697,purchase Netflix,purchase,Netflix
45698,transfer Amazon,transfer,Amazon
45699,transfer Online Service,transfer,Online Service
45700,withdrawal Online Service,withdrawal,Online Service
45701,withdrawal Starbucks,withdrawal,Starbucks
45702,purchase Starbucks,purchase,Starbucks
45703,transfer Starbucks,transfer,Starbucks
45704,transfer Shell,transfer,Shell
45705,withdrawal Online Service,withdrawal,Online Service
45706,transfer Netflix,transfer,Netflix
45707,purchase Walmart,purchase,Walmart
45708,transfer Online Service,transfer,Online Service
45709,purchase Local Store,purchase,Local Store
45710,purchase Online Service,purchase,Online Service
45711,purchase Local Store,purchase,Local Store
45712,withdrawal Shell,withdrawal,Shell
45713,purchase Starbucks,purchase,Starbucks
45714,purchase Shell,purchase,Shell
45715,withdrawal Netflix,withdrawal,Netflix
45716,withdrawal Amazon,withdrawal,Amazon
45717,transfer Local Store,transfer,Local Store
45718,purchase Local Store,purchase,Local Store
45719,transfer Netflix,transfer,Netflix
45720,withdrawal Walmart,withdrawal,Walmart
45721,withdrawal Amazon,withdrawal,Amazon
45722,purchase Starbucks,purchase,Starbucks
45723,transfer Local Store,transfer,Local Store
45724,transfer Shell,transfer,Shell
45725,transfer Starbucks,transfer,Starbucks
45726,purchase Amazon,purchase,Amazon
45727,transfer Local Store,transfer,Local Store
45728,withdrawal Walmart,withdrawal,Walmart
45729,transfer Amazon,transfer,Amazon
45730,withdrawal Amazon,withdrawal,Amazon
45731,withdrawal Online Service,withdrawal,Online Service
45732,purchase Walmart,purchase,Walmart
45733,withdrawal Local Store,withdrawal,Local Store
45734,withdrawal Walmart,withdrawal,Walmart
45735,purchase Walmart,purchase,Walmart
45736,purchase Netflix,purchase,Netflix
45737,withdrawal Walmart,withdrawal,Walmart
45738,purchase Starbucks,purchase,Starbucks
45739,purchase Netflix,purchase,Netflix
45740,withdrawal Starbucks,withdrawal,Starbucks
45741,purchase Netflix,purchase,Netflix
45742,transfer Online Service,transfer,Online Service
45743,transfer Netflix,transfer,Netflix
45744,withdrawal Walmart,withdrawal,Walmart
45745,transfer Online Service,transfer,Online Service
45746,purchase Amazon,purchase,Amazon
45747,transfer Shell,transfer,Shell
45748,transfer Walmart,transfer,Walmart
45749,withdrawal Amazon,withdrawal,Amazon
45750,purchase Starbucks,purchase,Starbucks
45751,transfer Shell,transfer,Shell
45752,purchase Shell,purchase,Shell
45753,transfer Online Service,transfer,Online Service
45754,transfer Local Store,transfer,Local Store
45755,transfer Amazon,transfer,Amazon
45756,withdrawal Local Store,withdrawal,Local Store
45757,withdrawal Local Store,withdrawal,Local Store
45758,purchase Netflix,purchase,Netflix
45759,transfer Walmart,transfer,Walmart
45760,withdrawal Netflix,withdrawal,Netflix
45761,purchase Shell,purchase,Shell
45762,withdrawal Amazon,withdrawal,Amazon
45763,transfer Starbucks,transfer,Starbucks
45764,withdrawal Shell,withdrawal,Shell
45765,purchase Walmart,purchase,Walmart
45766,transfer Netflix,transfer,Netflix
45767,purchase Online Service,purchase,Online Service
45768,purchase Netflix,purchase,Netflix
45769,withdrawal Online Service,withdrawal,Online Service
45770,purchase Netflix,purchase,Netflix
45771,withdrawal Walmart,withdrawal,Walmart
45772,withdrawal Shell,withdrawal,Shell
45773,transfer Walmart,transfer,Walmart
45774,purchase Starbucks,purchase,Starbucks
45775,withdrawal Starbucks,withdrawal,Starbucks
45776,withdrawal Amazon,withdrawal,Amazon
45777,purchase Local Store,purchase,Local Store
45778,purchase Local Store,purchase,Local Store
45779,purchase Walmart,purchase,Walmart
45780,purchase Local Store,purchase,Local Store
45781,withdrawal Netflix,withdrawal,Netflix
45782,transfer Online Service,transfer,Online Service
45783,withdrawal Local Store,withdrawal,Local Store
45784,transfer Shell,transfer,Shell
45785,purchase Shell,purchase,Shell
45786,purchase Online Service,purchase,Online Service
45787,withdrawal Starbucks,withdrawal,Starbucks
45788,transfer Starbucks,transfer,Starbucks
45789,withdrawal Walmart,withdrawal,Walmart
45790,withdrawal Local Store,withdrawal,Local Store
45791,transfer Netflix,transfer,Netflix
45792,purchase Online Service,purchase,Online Service
45793,purchase Local Store,purchase,Local Store
45794,purchase Online Service,purchase,Online Service
45795,withdrawal Walmart,withdrawal,Walmart
45796,transfer Walmart,transfer,Walmart
45797,transfer Local Store,transfer,Local Store
45798,purchase Starbucks,purchase,Starbucks
45799,purchase Shell,purchase,Shell
45800,transfer Online Service,transfer,Online Service
45801,purchase Online Service,purchase,Online Service
45802,withdrawal Netflix,withdrawal,Netflix
45803,purchase Amazon,purchase,Amazon
45804,purchase Shell,purchase,Shell
45805,transfer Local Store,transfer,Local Store
45806,withdrawal Local Store,withdrawal,Local Store
45807,purchase Walmart,purchase,Walmart
45808,purchase Netflix,purchase,Netflix
45809,transfer Walmart,transfer,Walmart
45810,purchase Netflix,purchase,Netflix
45811,withdrawal Walmart,withdrawal,Walmart
45812,purchase Walmart,purchase,Walmart
45813,withdrawal Local Store,withdrawal,Local Store
45814,withdrawal Amazon,withdrawal,Amazon
45815,transfer Shell,transfer,Shell
45816,withdrawal Netflix,withdrawal,Netflix
45817,purchase Starbucks,purchase,Starbucks
45818,purchase Netflix,purchase,Netflix
45819,purchase Netflix,purchase,Netflix
45820,purchase Walmart,purchase,Walmart
45821,withdrawal Netflix,withdrawal,Netflix
45822,transfer Local Store,transfer,Local Store
45823,withdrawal Netflix,withdrawal,Netflix
45824,withdrawal Netflix,withdrawal,Netflix
45825,withdrawal Online Service,withdrawal,Online Service
45826,withdrawal Starbucks,withdrawal,Starbucks
45827,purchase Online Service,purchase,Online Service
45828,transfer Amazon,transfer,Amazon
45829,transfer Starbucks,transfer,Starbucks
45830,withdrawal Netflix,withdrawal,Netflix
45831,withdrawal Netflix,withdrawal,Netflix
45832,purchase Starbucks,purchase,Starbucks
45833,transfer Local Store,transfer,Local Store
45834,purchase Shell,purchase,Shell
45835,transfer Online Service,transfer,Online Service
45836,purchase Starbucks,purchase,Starbucks
45837,purchase Amazon,purchase,Amazon
45838,withdrawal Walmart,withdrawal,Walmart
45839,purchase Online Service,purchase,Online Service
45840,transfer Starbucks,transfer,Starbucks
45841,purchase Netflix,purchase,Netflix
45842,transfer Amazon,transfer,Amazon
45843,purchase Netflix,purchase,Netflix
45844,purchase Netflix,purchase,Netflix
45845,transfer Shell,transfer,Shell
45846,purchase Shell,purchase,Shell
45847,withdrawal Local Store,withdrawal,Local Store
45848,transfer Starbucks,transfer,Starbucks
45849,purchase Walmart,purchase,Walmart
45850,withdrawal Starbucks,withdrawal,Starbucks
45851,withdrawal Starbucks,withdrawal,Starbucks
45852,transfer Netflix,transfer,Netflix
45853,purchase Netflix,purchase,Netflix
45854,purchase Netflix,purchase,Netflix
45855,withdrawal Amazon,withdrawal,Amazon
45856,purchase Walmart,purchase,Walmart
45857,transfer Shell,transfer,Shell
45858,purchase Online Service,purchase,Online Service
45859,purchase Starbucks,purchase,Starbucks
45860,transfer Shell,transfer,Shell
45861,transfer Shell,transfer,Shell
45862,withdrawal Online Service,withdrawal,Online Service
45863,purchase Shell,purchase,Shell
45864,withdrawal Online Service,withdrawal,Online Service
45865,transfer Local Store,transfer,Local Store
45866,purchase Walmart,purchase,Walmart
45867,withdrawal Netflix,withdrawal,Netflix
45868,transfer Walmart,transfer,Walmart
45869,withdrawal Online Service,withdrawal,Online Service
45870,withdrawal Online Service,withdrawal,Online Service
45871,transfer Netflix,transfer,Netflix
45872,withdrawal Local Store,withdrawal,Local Store
45873,purchase Local Store,purchase,Local Store
45874,transfer Amazon,transfer,Amazon
45875,withdrawal Shell,withdrawal,Shell
45876,purchase Online Service,purchase,Online Service
45877,purchase Shell,purchase,Shell
45878,withdrawal Netflix,withdrawal,Netflix
45879,withdrawal Walmart,withdrawal,Walmart
45880,purchase Shell,purchase,Shell
45881,transfer Starbucks,transfer,Starbucks
45882,purchase Walmart,purchase,Walmart
45883,purchase Starbucks,purchase,Starbucks
45884,transfer Walmart,transfer,Walmart
45885,purchase Walmart,purchase,Walmart
45886,purchase Local Store,purchase,Local Store
45887,purchase Netflix,purchase,Netflix
45888,purchase Shell,purchase,Shell
45889,withdrawal Online Service,withdrawal,Online Service
45890,transfer Walmart,transfer,Walmart
45891,transfer Online Service,transfer,Online Service
45892,withdrawal Amazon,withdrawal,Amazon
45893,transfer Netflix,transfer,Netflix
45894,transfer Starbucks,transfer,Starbucks
45895,withdrawal Amazon,withdrawal,Amazon
45896,transfer Walmart,transfer,Walmart
45897,withdrawal Amazon,withdrawal,Amazon
45898,transfer Online Service,transfer,Online Service
45899,withdrawal Amazon,withdrawal,Amazon
45900,transfer Online Service,transfer,Online Service
45901,withdrawal Online Service,withdrawal,Online Service
45902,transfer Amazon,transfer,Amazon
45903,transfer Online Service,transfer,Online Service
45904,transfer Amazon,transfer,Amazon
45905,withdrawal Walmart,withdrawal,Walmart
45906,withdrawal Starbucks,withdrawal,Starbucks
45907,transfer Amazon,transfer,Amazon
45908,transfer Amazon,transfer,Amazon
45909,transfer Starbucks,transfer,Starbucks
45910,transfer Netflix,transfer,Netflix
45911,withdrawal Shell,withdrawal,Shell
45912,transfer Online Service,transfer,Online Service
45913,purchase Walmart,purchase,Walmart
45914,withdrawal Walmart,withdrawal,Walmart
45915,withdrawal Netflix,withdrawal,Netflix
45916,purchase Online Service,purchase,Online Service
45917,purchase Walmart,purchase,Walmart
45918,withdrawal Shell,withdrawal,Shell
45919,purchase Shell,purchase,Shell
45920,purchase Shell,purchase,Shell
45921,withdrawal Local Store,withdrawal,Local Store
45922,purchase Amazon,purchase,Amazon
45923,transfer Netflix,transfer,Netflix
45924,transfer Online Service,transfer,Online Service
45925,transfer Shell,transfer,Shell
45926,withdrawal Amazon,withdrawal,Amazon
45927,transfer Walmart,transfer,Walmart
45928,transfer Walmart,transfer,Walmart
45929,transfer Starbucks,transfer,Starbucks
45930,purchase Netflix,purchase,Netflix
45931,purchase Netflix,purchase,Netflix
45932,purchase Starbucks,purchase,Starbucks
45933,purchase Netflix,purchase,Netflix
45934,withdrawal Netflix,withdrawal,Netflix
45935,withdrawal Walmart,withdrawal,Walmart
45936,withdrawal Walmart,withdrawal,Walmart
45937,withdrawal Online Service,withdrawal,Online Service
45938,purchase Walmart,purchase,Walmart
45939,transfer Local Store,transfer,Local Store
45940,transfer Amazon,transfer,Amazon
45941,transfer Starbucks,transfer,Starbucks
45942,withdrawal Walmart,withdrawal,Walmart
45943,withdrawal Netflix,withdrawal,Netflix
45944,transfer Walmart,transfer,Walmart
45945,transfer Shell,transfer,Shell
45946,purchase Amazon,purchase,Amazon
45947,withdrawal Amazon,withdrawal,Amazon
45948,transfer Walmart,transfer,Walmart
45949,transfer Walmart,transfer,Walmart
45950,transfer Shell,transfer,Shell
45951,transfer Amazon,transfer,Amazon
45952,withdrawal Shell,withdrawal,Shell
45953,transfer Walmart,transfer,Walmart
45954,transfer Local Store,transfer,Local Store
45955,transfer Amazon,transfer,Amazon
45956,withdrawal Online Service,withdrawal,Online Service
45957,withdrawal Starbucks,withdrawal,Starbucks
45958,transfer Local Store,transfer,Local Store
45959,purchase Shell,purchase,Shell
45960,withdrawal Walmart,withdrawal,Walmart
45961,withdrawal Shell,withdrawal,Shell
45962,withdrawal Amazon,withdrawal,Amazon
45963,purchase Walmart,purchase,Walmart
45964,purchase Walmart,purchase,Walmart
45965,purchase Netflix,purchase,Netflix
45966,purchase Starbucks,purchase,Starbucks
45967,withdrawal Online Service,withdrawal,Online Service
45968,withdrawal Starbucks,withdrawal,Starbucks
45969,purchase Starbucks,purchase,Starbucks
45970,withdrawal Amazon,withdrawal,Amazon
45971,transfer Shell,transfer,Shell
45972,purchase Shell,purchase,Shell
45973,purchase Local Store,purchase,Local Store
45974,withdrawal Starbucks,withdrawal,Starbucks
45975,purchase Online Service,purchase,Online Service
45976,transfer Netflix,transfer,Netflix
45977,purchase Shell,purchase,Shell
45978,purchase Online Service,purchase,Online Service
45979,withdrawal Local Store,withdrawal,Local Store
45980,withdrawal Online Service,withdrawal,Online Service
45981,withdrawal Shell,withdrawal,Shell
45982,purchase Online Service,purchase,Online Service
45983,transfer Amazon,transfer,Amazon
45984,purchase Local Store,purchase,Local Store
45985,purchase Walmart,purchase,Walmart
45986,withdrawal Starbucks,withdrawal,Starbucks
45987,withdrawal Online Service,withdrawal,Online Service
45988,purchase Netflix,purchase,Netflix
45989,transfer Starbucks,transfer,Starbucks
45990,withdrawal Starbucks,withdrawal,Starbucks
45991,withdrawal Walmart,withdrawal,Walmart
45992,withdrawal Shell,withdrawal,Shell
45993,purchase Walmart,purchase,Walmart
45994,withdrawal Local Store,withdrawal,Local Store
45995,purchase Online Service,purchase,Online Service
45996,purchase Online Service,purchase,Online Service
45997,purchase Amazon,purchase,Amazon
45998,transfer Shell,transfer,Shell
45999,transfer Local Store,transfer,Local Store
46000,purchase Starbucks,purchase,Starbucks
46001,purchase Starbucks,purchase,Starbucks
46002,withdrawal Walmart,withdrawal,Walmart
46003,purchase Amazon,purchase,Amazon
46004,purchase Netflix,purchase,Netflix
46005,transfer Shell,transfer,Shell
46006,purchase Netflix,purchase,Netflix
46007,withdrawal Amazon,withdrawal,Amazon
46008,purchase Amazon,purchase,Amazon
